City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
30,Sandnessjoen,NO,66.0217,12.6316,28.38,57,100,20.33,light snow
31,Port Hardy,CA,50.6996,-127.4199,50.76,74,100,7.11,overcast clouds
32,Hithadhoo,MV,-0.6,73.0833,82.06,75,38,12.8,scattered clouds
33,Xinzhi,CN,36.4989,111.7047,34.99,33,8,8.39,clear sky
34,Punta Arenas,CL,-53.15,-70.9167,46.11,49,16,17.09,few clouds
35,Cape Town,ZA,-33.9258,18.4232,68.41,79,20,18.41,few clouds
36,Kruisfontein,ZA,-34.0033,24.7314,66.42,91,100,9.37,light rain
37,Richmond,US,37.5538,-77.4603,33.19,85,100,3.0,overcast clouds
38,Lamar,US,33.6668,-95.5836,55.56,47,0,6.02,clear sky
39,Ketchikan,US,55.3422,-131.6461,41.95,89,100,7.11,light rain
40,Barrow,US,71.2906,-156.7887,-23.69,100,100,8.41,overcast clouds
41,Vaini,TO,-21.2,-175.2,86.16,74,40,13.8,scattered clouds
42,Port Alfred,ZA,-33.5906,26.891,68.95,88,31,8.55,light rain
43,New Norfolk,AU,-42.7826,147.0587,64.9,63,92,4.63,overcast clouds
44,Maumere,ID,-8.6199,122.2111,82.78,71,51,4.09,broken clouds
45,Kapaa,US,22.0752,-159.319,78.19,66,11,7.0,few clouds
46,Yellowknife,CA,62.456,-114.3525,-15.45,84,40,0.0,scattered clouds
47,Atikokan,CA,48.7555,-91.6216,0.14,97,100,3.2,overcast clouds
48,Hofn,IS,64.2539,-15.2082,22.46,66,28,9.42,scattered clouds
49,Lagoa,PT,39.05,-27.9833,56.64,59,100,4.38,overcast clouds
50,Meulaboh,ID,4.1363,96.1285,77.23,86,96,4.12,overcast clouds
51,Marystown,CA,47.1666,-55.1483,33.85,100,100,9.13,overcast clouds
52,Andros Town,BS,24.7,-77.7667,77.43,74,100,10.74,overcast clouds
53,Poopo,BO,-18.3667,-66.9667,49.37,66,82,4.65,broken clouds
54,San Isidro,PE,-12.1167,-77.05,73.02,78,78,1.01,broken clouds
55,Husavik,IS,66.0449,-17.3389,3.11,76,90,17.02,overcast clouds
56,Yauya,PE,-8.9833,-77.3,47.75,81,94,5.19,light rain
57,Sibu,MY,2.3,111.8167,80.92,78,60,1.77,broken clouds
58,East London,ZA,-33.0153,27.9116,71.8,81,31,10.09,scattered clouds
59,Chokurdakh,RU,70.6333,147.9167,-13.34,96,87,8.46,overcast clouds
60,Sexsmith,CA,55.35,-118.786,27.9,90,100,6.35,overcast clouds
61,Namibe,AO,-15.1961,12.1522,74.12,83,100,1.43,overcast clouds
62,Mataura,NZ,-46.1927,168.8643,68.49,37,100,1.54,overcast clouds
63,Vilyuysk,RU,63.7553,121.6247,-24.5,100,100,0.81,overcast clouds
64,Geraldton,AU,-28.7667,114.6,81.01,69,0,4.61,clear sky
65,Naze,JP,28.3667,129.4833,56.32,84,100,18.84,light rain
66,Naranjal,EC,-2.6667,-79.6167,78.78,88,100,2.98,light rain
67,Mar Del Plata,AR,-38.0023,-57.5575,63.88,73,0,6.44,clear sky
68,Havoysund,NO,70.9963,24.6622,18.48,91,100,7.72,light snow
69,Bambous Virieux,MU,-20.3428,57.7575,81.21,89,40,9.22,light rain
70,Victoria,HK,22.2855,114.1577,61.25,81,24,5.99,few clouds
71,Marzuq,YE,14.4,46.4667,54.09,51,46,2.8,scattered clouds
72,Mount Isa,AU,-20.7333,139.5,87.57,45,100,17.27,overcast clouds
73,San Cristobal,VE,7.7669,-72.225,67.23,76,100,0.94,overcast clouds
74,Tagusao,PH,9.1924,117.8141,82.04,73,100,6.98,overcast clouds
75,Fairbanks,US,64.8378,-147.7164,11.3,77,100,6.91,light snow
76,Hay River,CA,60.8156,-115.7999,-9.42,77,75,4.61,broken clouds
77,Gualeguay,AR,-33.1416,-59.3097,63.72,39,0,1.48,clear sky
78,Codrington,AU,-38.2667,141.9667,70.34,62,33,10.31,scattered clouds
79,Cidreira,BR,-30.1811,-50.2056,68.54,90,14,2.98,few clouds
80,Mahebourg,MU,-20.4081,57.7,81.25,94,75,9.22,broken clouds
81,Buraydah,SA,26.326,43.975,50.92,31,0,5.3,clear sky
82,Souillac,MU,-20.5167,57.5167,81.36,94,75,9.22,light rain
83,Lebu,CL,-37.6167,-73.65,58.23,91,96,5.5,overcast clouds
84,Tura,IN,25.5198,90.2201,53.35,75,0,4.5,clear sky
85,Shu,KZ,43.5983,73.7614,29.17,87,100,3.78,overcast clouds
86,Kavieng,PG,-2.5744,150.7967,83.53,73,86,7.27,light rain
87,Tasiilaq,GL,65.6145,-37.6368,21.36,93,100,18.79,light snow
88,Butaritari,KI,3.0707,172.7902,81.19,77,20,13.0,light rain
89,Fortuna,US,40.5982,-124.1573,65.48,94,100,5.75,overcast clouds
90,Kahului,US,20.8947,-156.47,75.85,76,19,14.0,few clouds
91,Lodja,CD,-3.4833,23.4333,69.37,88,100,2.19,overcast clouds
92,Provideniya,RU,64.3833,-173.3,-3.64,71,0,8.99,clear sky
93,Ginebra,CH,46.2022,6.1457,46.42,65,12,3.44,few clouds
94,Gazli,UZ,40.1333,63.45,39.99,57,93,10.56,overcast clouds
95,Altay,CN,47.8667,88.1167,10.04,76,100,4.03,overcast clouds
